artist_name,title,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
The Chap,They Have a Name,2008,0.0,145.50159,0.0,8,-12.919,0.5470039143026859,149.978,4
Kelly Clarkson,Cry,2009,0.0,214.5171,0.0,10,-4.256,0.6893135642244902,142.137,3
Dale Hawkins,Wish I Hadn't Called Home,0,0.0,114.65098,0.0,2,-14.359,0.0,42.897,4
The Florida Boys,When He Was On The Cross [I Was On His Mind],0,0.0,210.88608,0.0,8,-10.849,0.319565986882865,70.286,4
Dr. Elmo,Happy Halloween Anniversary,0,0.0,151.84934,0.0,9,-10.649,0.0,65.637,4
The Mars Volta,Caviglia,2005,0.0,165.72036,0.0,2,-20.934,0.5899462186541047,203.314,5
The Radio Dept,Mad About the Boy,2006,0.0,207.20281,0.0,2,-11.953,0.6045544849203479,124.968,4
Fontaine Sisters,Silver Bells,2004,0.0,199.00036,0.0,7,-7.35,0.4051157216913865,84.138,1
Evergreen Terrace,We're Always Losing Blood,2009,0.0,241.44934,0.0,4,-3.862,0.6108466280951077,158.976,4
Zbigniew Preisner,Morning at the hotel,1994,0.0,146.46812,0.0,0,-16.891,0.43703620411161354,82.264,5
The Game / Nas,Letter To The King,0,0.0,345.59955,0.0,4,-8.216,0.682449124231555,104.666,1
W.A.S.P.,When The Levee Breaks,1992,0.0,426.78812,0.0,3,-4.024,0.5153571791702523,144.252,4
Sharon Shannon_ Carol Keogh,Summer Sands (feat. Carol Keogh),0,0.0,199.88853,0.0,8,-9.565,0.21508031850922793,85.999,4
The Oak Ridge Boys,God's Hands,0,0.0,154.8273,0.0,5,-14.535,0.0,67.863,3
Scar Symmetry,Abstracted,2006,0.0,204.95628,0.0,3,-3.869,0.7079375399058409,97.687,4
T-Bone,T-Bone,0,0.0,164.70159,0.0,7,-5.819,0.2707759989463275,171.52,1
Skeeter Davis,My Sweet Loving Man,0,0.0,116.89751,0.0,4,-6.957,0.37598430150044215,130.196,4
Daler Mehndi,Gora Gora Badan,0,0.0,237.92281,0.0,3,-3.819,0.4069802842235656,140.026,4
Indica,Rock N' Roll,0,0.0,461.11302,0.0,0,-7.546,0.21508031850922793,145.05,4
Marcie Blane,Wer Einmal 'A' Gesagt (What Does A Girl Do?),2004,0.0,136.38485,0.0,2,-9.462,0.0,86.708,4
Super Cat,Them No Care,1992,0.0,215.66649,0.0,6,-7.616,0.48456252996792964,157.5,4
Syl Johnson,Diamond In The Rough,2000,0.0,176.74404,0.0,4,-8.242,0.46048484498641545,144.344,4
Pariah,Resilience,0,0.0,501.83791,0.0,2,-6.217,0.24906579485370342,170.063,4
RUN-DMC Featuring Jagged Edge,Let's Stay Together (Together Forever),2001,0.0,197.77261,0.0,2,-8.689,0.5535045256520116,108.069,4
Converge,To the Lions,2006,0.0,220.49914,0.0,8,-3.884,0.6212916535560213,110.631,4
Dr. Elmo,E-mail From Nigeria,0,0.0,203.78077,0.0,5,-13.557,0.0,97.972,5
Soundgarden,Slaves & Bulldozers,1991,0.0,415.81669,0.0,0,-9.306,0.6540679660868304,131.272,4
Vorstadtkinder,Los!,0,0.0,291.21261,0.0,7,-4.07,0.0,179.82,4
Leo Gandelman,Saxambando,0,0.0,119.09179,0.0,5,-12.998,0.0,63.316,1
Nick Cave & The Bad Seeds,Loverman,1994,0.0,382.01424,0.0,5,-7.971,0.6507670133977544,137.589,4
Milk Inc.,No Angel (radio/album),2006,0.0,239.82975,0.0,1,-6.263,0.39200877147130697,140.972,4
Delroy Wilson,Conquer Me,2009,0.0,180.53179,0.0,8,-9.068,0.2998774882739778,151.498,4
Kat Deluna / Akon,Push Push,0,0.0,188.96934,0.0,11,-4.87,0.7365265780905584,130.073,4
N.W.A.,Bonus Beats (2002 Digital Remaster),0,0.0,183.14404,0.0,0,-9.385,0.2383448468293824,96.171,4
6CycleMind,Across The Universe,0,0.0,267.38893,0.0,1,-7.604,0.21204540548371908,74.068,4
Catherine Howe,Where Would You Start? (From Harry),0,0.0,257.14893,0.0,9,-14.166,0.0,121.452,4
Doyle Bramhall,Chateau Strut,2007,0.0,235.59791,0.0,1,-8.693,0.0,147.066,4
Slick Rick,Kill Niggaz,1999,0.0,169.69098,0.0,4,-6.669,0.6089329463779882,92.551,3
Beyoncé feat. Slim Thug,Check On It,2005,0.0,211.17342,0.0,11,-4.293,0.7295154739296363,110.695,5
The Firesign Theatre,We Heart Billville (LP Version),0,0.0,108.25098,0.0,2,-17.074,0.0,57.308,4
Fudge Tunnel,Gut Rot,1991,0.0,235.7024,0.0,9,-12.422,0.4649239941807177,80.624,5
Der Plan,Was Ich Von Mir Denke,0,0.0,213.91628,0.0,11,-17.241,0.3603705827121406,99.348,4
Los Muñequitos De Matanzas,Te Ando Buscando,2007,0.0,301.19138,0.0,10,-11.133,0.2603382425674305,91.943,5
Cobra Killer,The Universe is in the Oven,0,0.0,233.40363,0.0,2,-6.857,0.476248227291196,97.433,4
Michael Gettel,Wind And Water,1996,0.0,308.87138,0.0,6,-15.941,0.3347065490692206,152.935,4
Prince & Tevin Campbell,Round and Round ( LP Version ),0,0.0,235.78077,0.0,7,-10.485,0.43016063701845586,107.469,4
Lynette Schultz,Take Me Down To LA,0,0.0,250.98404,0.0,9,-7.911,0.0,154.734,1
The Cannanes,Winding Down Again,0,0.0,188.31628,0.0,7,-12.704,0.46325110462459756,161.045,4
Los Originales De San Juan,Domingo Valdovinos,0,0.0,181.86404,0.0,7,-8.196,0.0,112.442,3
Paul Thorn,Mood Ring,2006,0.0,236.53832,0.0,7,-8.146,0.26586104921065007,159.894,4
The Fray,Absolute,2009,0.0,227.082,0.0,3,-5.432,0.7955055406553385,140.577,4
Fun Lovin' Criminals,We Have All The Time In The World,1996,0.0,221.33506,0.0,9,-9.472,0.614576981682048,91.833,4
The Fureys,The Anniversary Waltz,0,0.0,240.74404,0.0,11,-18.302,0.2707759989463275,89.236,3
Pedro Aznar,Amor De Juventud,1995,0.0,368.3522,0.0,7,-16.223,0.42512465831305757,127.279,4
Gloriana,Bambenella d' 'o mercato,0,0.0,196.30975,0.0,10,-14.441,0.0,112.681,4
Tyrone Taylor,Heavy Waist Line,0,0.0,161.61914,0.0,11,-11.879,0.0,102.637,5
Los Traileros Del Norte,Andale,0,0.0,152.89424,0.0,0,-8.263,0.26586104921065007,94.895,4
James Taylor,Brighten Your Night With My Day,0,0.0,153.28608,0.0,9,-26.024,0.39200877147130697,79.499,4
Nino Nardini,Bumbling Along,2001,0.0,33.20118,0.0,0,-8.837,0.368413732666965,88.678,1
Carlos Jimenez_ J Elvira_ Oliversam,La vida (Jp Candela & Vlada Asanin club mix),0,0.0,367.46404,0.0,5,-11.861,0.0,0.0,3
Andreas Dorau,So Ist Das Nun Mal,1997,0.0,312.94649,0.0,7,-11.188,0.38293509007501925,84.994,1
Roy Brown,Travelin' Blues,0,0.0,229.51138,0.0,1,-15.93,0.0,159.356,3
AZ,Pleas Made Against Stasis,0,0.0,134.81751,0.0,0,-24.904,0.0,36.802,1
Spongebob Squarepants,Het Spongebob Squarepants Lied,0,0.0,144.61342,0.0,7,-8.597,0.30416950343527516,125.261,4
Santana,Interplanetary Party,0,0.0,246.72608,0.0,9,-4.146,0.6484255662257681,84.014,1
"Clarence ""Gatemouth"" Brown",Someday My Luck Will Change,1995,0.0,333.37424,0.0,5,-9.888,0.21508031850922793,89.015,3
Leningrad Cowboys,Ulan Bator Girls,1996,0.0,195.5522,0.0,9,-7.497,0.4137398358601097,169.938,4
Pete Philly & Perquisite,Eager (Live),0,0.0,269.40036,0.0,11,-7.307,0.0,104.57,4
Cross Country,In The Midnight Hour,2009,0.0,193.64526,0.0,4,-13.485,0.4051157216913865,81.95,1
Epitaph,Ride The Storm,0,0.0,247.14404,0.0,4,-5.67,0.22797520363460402,81.887,4
Wendo Kolosoy,Marie Marie,1993,0.0,397.76608,0.0,0,-6.819,0.21508031850922793,81.249,3
Jaci Velasquez,Nothing But Sky [Outro] (Album Version),2008,0.0,62.27546,0.0,10,-7.255,0.2544812924844928,104.064,4
The Fray,You Found Me,2008,0.0,240.56118,0.0,11,-6.093,0.3998995477419903,151.983,4
Manjul,Any Wich Way (Freedom Must Come),2005,0.0,226.21995,0.0,1,-11.675,0.30416950343527516,155.012,4
Loop Guru,The Mystery Epoch,2001,0.0,70.26893,0.0,9,-13.798,0.0,109.319,7
Jo-El Sonnier,Amazing Grace,0,0.0,192.67873,0.0,0,-10.73,0.0,123.472,3
Annie Lennox,Erased,2003,0.0,280.00608,0.0,7,-7.787,0.5573131363875086,167.997,4
Cirrus,She kills,0,0.0,210.05016,0.0,4,-6.827,0.6068072928412985,110.507,4
Terry Callier,Holdin' On,1999,0.0,327.05261,0.0,0,-10.859,0.3603705827121406,95.861,4
Percy Faith & His Orchestra,Standing On The Corner,0,0.0,168.07138,0.0,7,-9.965,0.0,124.246,1
Malefaction,Forever,0,0.0,53.36771,0.0,7,-4.135,0.0,231.145,4
Kanye West,Skit #2 (Kanye West/Late Registration),2005,0.0,31.32036,0.0,1,-12.368,0.7801196997818102,60.046,1
Beres Hammond,Call On The Father,2003,0.0,229.51138,0.0,4,-8.574,0.3725300393660796,155.769,4
Hotwire,Colorblind,0,0.0,223.63383,0.0,10,-4.658,0.0,125.367,1
Percy Faith,Under The Bridges Of Paris,0,0.0,166.05995,0.0,0,-21.141,0.0,158.009,3
Os Gaiteiros de Soutelo,Estroupele-Troupele. Muiñeira,0,0.0,152.94649,0.0,8,-12.36,0.0,115.42,3
Gyptian,Harda They Come,0,0.0,165.85098,0.0,7,-5.264,0.0,155.112,4
Plasmatics,Lightning Breaks,1996,0.0,168.25424,0.0,0,-5.936,0.5317220984213001,134.102,4
Madilu System,Bruno Dika,0,0.0,395.04934,0.0,2,-3.878,0.368413732666965,85.316,1
John Van Tongeren,Salvation,2007,0.0,45.37424,0.0,0,-8.592,0.36727341580934564,150.111,3
KALIMBA,Nunca Sabras,2007,0.0,229.14567,0.0,4,-6.062,0.49446970926734435,77.722,4
Aaron Watson,Whiskey on the Fire,2008,0.0,171.10159,0.0,2,-8.81,0.39200877147130697,130.985,4
Panzer AG,bereit,2004,0.0,233.27302,0.0,1,-4.309,0.6034409947366194,0.0,0
Doug MacLeod,Take Your Leave Of Me Baby,0,0.0,267.59791,0.0,7,-12.529,0.0,92.911,4
Shawn Colvin,These Four Walls,2006,0.0,177.18812,0.0,9,-8.446,0.4994458348006321,165.597,5
Ray Barretto,Guarare (Live At The Beacon Theatre),0,0.0,538.06975,0.0,8,-8.869,0.0,98.453,4
Scarlet's Remains,1492,2005,0.0,215.90159,0.0,0,-8.039,0.48032936906108537,170.702,4
K-OS,Man I Used To Be,2004,0.0,304.16934,0.0,7,-8.613,0.6083390068705503,104.128,4
The Lord Weird Slough Feg,Baltech's Lament,2003,0.0,252.62975,0.0,6,-6.172,0.5569140187003541,97.045,3
T.O.K.,Saturday,2001,0.0,225.72363,0.0,2,-6.927,0.4137398358601097,97.997,4
Maria Muldaur,It Feels Like Rain,1999,0.0,411.01016,0.0,5,-17.684,0.4944895175021134,87.702,3
The Lord Henry,So So So,0,0.0,240.84853,0.0,0,-7.689,0.1932639031875779,96.967,4
Glad,Immortal_ Invisible,1993,0.0,174.52363,0.0,7,-14.042,0.26586104921065007,68.826,3
Way Out West,Banzai Washout,0,0.0,155.89832,0.0,9,-6.272,0.0,182.487,4
Jo-El Sonnier,Mardi Gras Mambo (Cajun Mardi Gras Album Version),0,0.0,180.61016,0.0,9,-8.529,0.0,90.017,5
Alice Cooper,Caught In A Dream (Album Version),1971,0.0,189.90975,0.0,9,-12.693,0.3283466694738822,137.258,1
Rancid,The Bravest Kids (Acoustic),0,0.0,94.01424,0.0,7,-5.28,0.46630483075728635,102.394,4
Old Man's Child,Life Deprived,2003,0.0,288.44363,0.0,1,-5.52,0.556739869245632,164.595,4
QBO,Magico,0,0.0,189.6224,0.0,11,-4.867,0.4733465411087876,205.739,4
Los Ninos De Sara,Espana tiene sabor,0,0.0,223.7122,0.0,6,-9.578,0.0,120.971,4
A Different Breed of Killer,The Cleansing Apparatus,2008,0.0,187.24526,0.0,6,-5.029,0.6665323790942675,192.725,7
Galactic,[Hidden Track],2000,0.0,89.67791,0.0,1,-7.724,0.3231121208952123,121.26,1
Franz Ferdinand,Do You Want To,2005,0.0,214.9873,0.0,0,-3.509,0.8493772804514886,124.01,4
Michael Stanley Band,Bop Till You Drop,0,0.0,264.04526,0.0,11,-12.88,0.0,174.271,4
Sonny Terry & Brownie McGhee,Ain't No Tellin',0,0.0,173.47873,0.0,3,-17.55,0.0,103.302,4
Bill Cosby,Hold On I'm A Comin' (Album Version),1968,0.0,156.39465,0.0,0,-11.186,0.21204540548371908,117.047,4
MIMS Featuring J. Holiday,Be My Hustla (Explicit) (Feat. J. Holiday),0,0.0,225.51465,0.0,5,-5.808,0.0,132.844,3
James Darren,P.S. I Love You (LP Version),0,0.0,172.25098,0.0,3,-12.917,0.0,56.977,4
Darden Smith,Midnight Train,1990,0.0,226.32444,0.0,3,-8.666,0.0,154.403,4
Los Fabulosos Cadillacs,Vos Sabes,1999,0.0,189.88363,0.0,6,-6.393,0.5984285488801027,114.72,3
Izzy,Irapijerkifly,0,0.0,212.32281,0.0,1,-16.51,0.319565986882865,96.049,4
Albert Préjean,Une java,0,0.0,190.17098,0.0,2,-11.963,0.2884816426560289,178.596,3
Generation X,Rock 'n' Roll,0,0.0,183.84934,0.0,2,-8.957,0.48392814771295284,187.222,4
Muse,The Small Print,0,0.0,209.00526,0.0,2,-3.589,0.7505830664836537,161.631,4
Georgia Satellites,I Dunno (LP Version),0,0.0,190.40608,0.0,9,-11.865,0.2634822910803684,166.323,4
Pretty Boy Floyd,Shut Up,0,0.0,236.042,0.0,7,-9.074,0.5131425994754983,132.025,4
KT Tunstall,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),2007,0.0,282.5922,0.0,2,-18.054,0.39200877147130697,99.379,4
Glad,This is My Father's World/For the Beauty of the Earth,1993,0.0,234.762,0.0,6,-12.998,0.26586104921065007,115.487,4
Dntel,Termites in the Bathtub,1998,0.0,264.77669,0.0,4,-12.796,0.5122536543033052,120.162,4
Dennis O'Neill,Oh! quand je dors,0,0.0,384.62649,0.0,4,-25.056,0.0,80.77,1
Talib Kweli,Say Something [featuring Jean Grae] (Album Version),2007,0.0,222.11873,0.0,10,-6.434,0.6068163271702843,190.008,4
Orbital,Farenheit 303,2005,0.0,504.47628,0.0,6,-15.046,0.5435242770791181,123.992,4
L.A. Guns,Wanted Dead Or Alive,0,0.0,302.52363,0.0,7,-13.051,0.5889221675559065,150.056,4
Gerald Clayton,Scrimmage,2009,0.0,393.63873,0.0,4,-14.232,0.319565986882865,76.425,4
Kaija Koo,Viimeinen lento,1993,0.0,182.33424,0.0,1,-9.933,0.5303857951470818,167.857,3
Gene Simmons,Drinkin' Wine - Original,0,0.0,162.01098,0.0,7,-12.567,0.0,103.301,4
Herbst9_ Z'ev,Reinvigorated (Maschinenkult_ Pt. 1),0,0.0,501.55057,0.0,0,-13.785,0.0,162.781,1
MxPx,You Found Me,1995,0.0,151.24853,0.0,11,-5.41,0.46630483075728635,101.106,1
Dale Hawkins,Pretty Little Thing,0,0.0,168.59383,0.0,9,-9.503,0.0,85.794,1
Gabriel Yared,Chile con carne,1986,0.0,194.82077,0.0,11,-21.032,0.40790171721807383,89.871,4
Bruce Rowland,Mountain Theme,1982,0.0,113.99791,0.0,7,-21.141,0.2538347361322313,120.664,4
Call To Preserve,Hope For The Fallen,2008,0.0,175.22893,0.0,5,-1.672,0.49679581675910583,158.018,1
Commander Cody And His Lost Planet Airmen,Too Much Fun,1974,0.0,205.71383,0.0,9,-12.484,0.0,106.925,4
Asleep At The Wheel,The Son Shines Down On Me,0,0.0,243.98322,0.0,11,-17.127,0.21204540548371908,104.098,3
deadboy & the Elephantmen,No Rainbow,2005,0.0,275.46077,0.0,6,-10.752,0.6299678313732745,161.68,3
Klaus Badelt,Severe Severing,2007,0.0,592.56118,0.0,9,-22.28,0.3277366831778408,246.593,4
Anthony Cruz,Sin Ti,0,0.0,324.98893,0.0,5,-13.159,0.2332454944925705,178.721,4
The Police,So Lonely,1978,0.0,289.64526,0.0,7,-8.282,0.5537788460632537,156.957,4
Ebba Forsberg,Ta Min Vals (Take This Waltz),0,0.0,367.80363,0.0,5,-12.98,0.26586104921065007,47.754,4
Del The Funky Homosapien,Corner Story,1998,0.0,242.85995,0.0,4,-7.531,0.6665323790942675,87.955,4
Tha Alkaholiks,Only When I'm Drunk,1993,0.0,217.36444,0.0,7,-8.006,0.6354384703027552,104.458,4
Michael Stanley Band,Spanish Nights,1982,0.0,346.56608,0.0,7,-11.768,0.26586104921065007,92.161,4
Otis Taylor,Talking About It Blues,2009,0.0,285.72689,0.0,9,-11.002,0.4974390481187021,148.022,4
M.A. Numminen,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,1998,0.0,168.51546,0.0,7,-4.792,0.520676485134861,134.972,1
Harald Kloser,Jane's Theme,0,0.0,178.1024,0.0,6,-18.765,0.3725300393660796,84.269,3
Fountains Of Wayne,You Gotta Go,2007,0.0,126.87628,0.0,0,-3.594,0.38527131588595265,85.047,4
Angela Stewart,Ready For The Love,0,0.0,211.33016,0.0,6,-11.91,0.0,142.674,4
Since The Flood,Guardian Angel,2007,0.0,194.92526,0.0,1,-2.517,0.5317220984213001,174.281,4
The Business,Class Compromise (&History's Glory),2001,0.0,144.77016,0.0,0,-4.162,0.3603705827121406,115.586,1
Dells,Why Do You Have to Go,1957,0.0,159.05914,0.0,0,-12.057,0.0,108.926,4
Dilated Peoples Featuring Devin The Dude,Poisonous (Edited) (Feat. Devin The Dude),2004,0.0,221.28281,0.0,4,-5.703,0.6649367929936313,178.13,7
Gym Class Heroes,To Bob Ross With Love (Album Version),2005,0.0,158.64118,0.0,6,-7.468,0.7349965733966964,93.408,4
Johnny Copeland,Jambalaya (On The Bayou),2000,0.0,221.962,0.0,10,-11.336,0.21204540548371908,87.231,3
Beenie Man,Cross The Bridge,0,0.0,219.402,0.0,2,-11.677,0.21508031850922793,118.101,3
Eric Burdon,Comeback,1988,0.0,125.51791,0.0,2,-6.818,0.2707759989463275,166.748,1
FFH,You And Only You,0,0.0,215.50975,0.0,0,-5.038,0.3347065490692206,116.446,4
DJ Phiene,Thump Thump Da Box,0,0.0,190.22322,0.0,0,-3.547,0.0,165.048,4
Guitar Slim,Won't You Spread Some Flowers On My Grave,0,0.0,181.39383,0.0,4,-15.209,0.0,121.526,1
Max Stalling,Scars and Souvenirs Intro,0,0.0,43.85914,0.0,6,-12.29,0.0,112.629,7
AFI,Too Shy To Scream,2009,0.0,176.61342,0.0,8,-4.606,0.8670084912791706,94.937,4
Magnatune Compilation,I Don't Care If You Lie (C Layne),0,0.0,184.76363,0.0,9,-10.317,0.0,80.031,7
Jessica Myrberg,I Love Rock n´ Roll,0,0.0,172.7473,0.0,1,-4.878,0.439202489315343,95.972,4
Shriekback,Squanderer,2007,0.0,234.68363,0.0,8,-5.968,0.24929692009847984,70.074,3
Dora The Explorer,Boots The Monkey!,0,0.0,39.73179,0.0,2,-8.52,0.42744657148843085,153.033,5
Russell Malone,Sugar Buzz,2007,0.0,286.6673,0.0,1,-13.763,0.48456252996792964,86.172,4
Kingston Trio,Good News,0,0.0,118.69995,0.0,8,-12.145,0.0,139.38,1
Michael Gettel,Turning Of A Key,1993,0.0,272.22159,0.0,5,-16.229,0.0,95.046,4
Diego Vasallo,Dos imposibles,0,0.0,225.4624,0.0,7,-6.146,0.0,128.061,4
Grandmaster Flash,The King,0,0.0,197.79873,0.0,0,-16.323,0.26586104921065007,93.856,4
H-Town,Champagne Bubble Bath,0,0.0,241.71057,0.0,5,-5.979,0.3701926871352393,65.971,3
Seventh Day Slumber,Lead Me To The Cross (Acoustic),0,0.0,287.73832,0.0,6,-6.183,0.5165006321566805,150.089,4
Joell Ortiz,Warfare,0,0.0,167.88853,0.0,7,-7.559,0.338886720010706,115.933,4
Nik & Jay,Gir Dig Mer,0,0.0,207.67302,0.0,10,-6.012,0.30416950343527516,125.028,4
The Who,Slip Kid,1975,0.0,271.69914,0.0,2,-9.003,0.5986884527656058,151.796,4
Andy & Lucas,Dame Un Besito (Version Salsa),0,0.0,270.94159,0.0,0,-6.7,0.0,103.984,4
Vicious Mary,Keysage,0,0.0,229.22404,0.0,2,-11.902,0.0,88.984,4
Deodato,Somewhere Out There (Album Version),0,0.0,283.0624,0.0,10,-9.372,0.25498997571778154,136.177,4
Harry Gregson-Williams,Sanchez Family,2004,0.0,284.682,0.0,9,-15.118,0.39200877147130697,160.038,3
Gran Coquivacoa,Gaita Pueblera,0,0.0,163.47383,0.0,9,-11.837,0.0,167.567,3
Ray Barretto,I Think About You (LP Version),0,0.0,272.95302,0.0,0,-11.15,0.0,134.211,4
MICHAEL WHITE,Matriarch (LP Version),0,0.0,158.56281,0.0,4,-13.879,0.239062871851035,112.289,4
The Jam,Bricks And Mortar,1977,0.0,157.3873,0.0,1,-9.696,0.5499986371688009,145.115,1
KRS-One,Freestyle Ministry (server Verbals),2004,0.0,136.95955,0.0,10,-4.178,0.5428987432910862,95.285,4
Lorna,He Dreams Of Spaceships,0,0.0,273.34485,0.0,0,-11.108,0.3347065490692206,84.054,1
Bob McKenzie / Doug McKenzie,This Is Our Album_ Eh?,0,0.0,224.46975,0.0,11,-28.096,0.42797425929211746,77.718,3
Constance Demby,Moving On,1989,0.0,285.75302,0.0,4,-13.129,0.0,153.942,7
David Robertson,Love Is An Uphill Climb  (),0,0.0,285.04771,0.0,7,-11.584,0.24310520911756545,127.686,4
Call To Preserve,Open your Eyes,2008,0.0,199.78404,0.0,4,-2.045,0.4873589635070075,115.09,1
R. Carlos Nakai,Red Wind (World),1994,0.0,551.81016,0.0,7,-24.997,0.26586104921065007,142.151,4
Birds of Prey,To My Victim's Families,0,0.0,162.48118,0.0,1,-4.914,0.3347065490692206,117.463,4
Unwritten Law,Up All Night (Acoustic Live Album Version),2003,0.0,174.10567,0.0,3,-7.742,0.2707759989463275,111.943,4
Willy DeVille,Louise,2008,0.0,282.30485,0.0,7,-8.975,0.2998774882739778,60.646,1
Cut Copy,Unforgettable Season,2008,0.0,195.21261,0.0,10,-3.592,0.8903140037169743,129.975,4
Maroon 5,This Love,2002,0.0,177.52771,0.0,10,-6.04,0.5797670811428113,114.998,4
N.W.A.,Approach To Danger (Edited),2006,0.0,165.19791,0.0,6,-5.032,0.6570564837535082,189.801,4
Tarheel Slim,Somebody Changed the Lock,0,0.0,153.62567,0.0,6,-24.72,0.319565986882865,174.52,1
Smokin' Joe Kubek & Bnois King,Tell Me Why,0,0.0,221.3873,0.0,9,-6.854,0.33207098227937304,115.863,4
A Static Lullaby,The Everlasting Gaze (A Static Lullaby),0,0.0,241.10975,0.0,2,-6.571,0.3867901771390143,150.075,4
Phantom Planet,After Hours,2004,0.0,164.12689,0.0,4,-5.482,0.5531667535007925,113.874,4
Shangri Las,So Much Love,0,0.0,134.68689,0.0,9,-15.636,0.2707759989463275,132.149,1
DJ Deeon,Rubber Track,0,0.0,211.09506,0.0,7,-14.696,0.0,95.571,3
Suicide,Night Time,2004,0.0,394.73587,0.0,0,-5.537,0.26695518627553855,185.46,3
The Four Pennies,Juliet,2002,0.0,144.14322,0.0,6,-9.427,0.6045544849203479,101.308,1
Jah Wobble & Bill Laswell,Subcode,0,0.0,463.35955,0.0,7,-12.997,0.37598430150044215,155.193,4
Nick Cave & The Bad Seeds,Where Do We Go Now But Nowhere,2006,0.0,345.75628,0.0,7,-18.942,0.6359058668740022,122.002,3
Five Fingers of Funk,Let It Flow (Feat. Gauran-T and Freaky Frederali),1998,0.0,177.00526,0.0,2,-9.999,0.22483203261086604,111.924,1
Big Star,Thirteen [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0,0.0,181.26322,0.0,7,-10.132,0.4216935174683595,103.28,4
Soulwax,Much Against Everyone'S Advice (Dave Bascombe Radio Mix),2000,0.0,171.4673,0.0,7,-8.099,0.3016817567316363,137.328,1
Vonray,Part Of Me (LP Version),2003,0.0,230.08608,0.0,8,-5.472,0.2729216100422245,108.011,4
John Fogerty,Don't You Wish It Was True,2007,0.0,250.95791,0.0,4,-5.187,0.6294767326751742,124.505,4
Ivan Parker,Close To The Well (Live),0,0.0,163.05587,0.0,10,-11.83,0.0,84.922,4
Darwin Hobbs,Worshipper's Medley,2005,0.0,621.7922,0.0,1,-7.087,0.4944895175021134,111.417,5
Sofia Karlsson,Andra sidan,2009,0.0,172.93016,0.0,3,-16.757,0.46630483075728635,152.338,4
Uriah Heep,Falling In Love,1978,0.0,184.55465,0.0,5,-8.535,0.4623799459732465,165.976,4
Eric Burdon,Leo's place,1999,0.0,246.5171,0.0,7,-12.733,0.21508031850922793,138.593,4
Jill Paquette,Sometimes Yes_ Sometimes No,0,0.0,199.70567,0.0,6,-9.922,0.0,144.027,4
PRE,Greasers,2007,0.0,92.70812,0.0,9,-3.972,0.4649239941807177,142.107,1
Lyrics Born,Stop Complaining/Remix/Jam,2006,0.0,445.49179,0.0,7,-5.407,0.21508031850922793,110.925,4
P.O.D.,Wildfire (Album Version),0,0.0,195.81342,0.0,2,-4.436,0.6120549539686252,146.063,4
Julie Zenatti,A Quoi Ca Sert,0,0.0,201.66485,0.0,9,-5.559,0.36727341580934564,134.882,4
Chaotica,Hypergasm,0,0.0,235.07546,0.0,9,-10.589,0.23525226767520294,140.007,4
Pelle Carlberg,I Love You_ You Imbecile,2007,0.0,174.81098,0.0,7,-4.403,0.6088605605478099,155.07,4
Eddy Raven,In A Letter To You (Digitally Remastered 98),0,0.0,202.52689,0.0,8,-10.008,0.2417679158999596,129.266,4
Gabriela Anders,Love Is So Unkind (Album Version),1998,0.0,228.07465,0.0,0,-9.394,0.25428075098885755,148.119,4
Carl Crack,Sonnenfreunde,1998,0.0,78.96771,0.0,8,-14.159,0.2998774882739778,107.054,3
Parachute Band,Thine Is The Kingdom,0,0.0,285.36118,0.0,9,-4.747,0.4574471670851005,87.967,4
Michael Stanley Band,He Can't Love you,1980,0.0,216.34567,0.0,0,-10.922,0.5033812362063191,151.716,4
Jason & The Scorchers,Mother Of Greed,0,0.0,252.49914,0.0,0,-4.3,0.39200877147130697,122.025,4
Greater Vision,I Was Blind But Now I See,0,0.0,187.89832,0.0,5,-7.084,0.0,105.06,4
Bill Murk,Amazing Grace,0,0.0,219.14077,0.0,7,-9.237,0.0,126.664,4
Marco Beltrami,The Wrapper,0,0.0,168.30649,0.0,5,-26.527,0.0,202.578,1
Jesse Malin,Broken Radio,2007,0.0,219.19302,0.0,4,-7.95,0.0,129.953,4
Daniel Johnston,Rock Around The Christmas Tree,2006,0.0,130.55955,0.0,4,-7.324,0.46048484498641545,133.142,4
Radiohead,Vegetable (Live),1993,0.0,188.31628,0.0,7,-9.958,0.5874265067023358,115.906,4
Twila Paris,Come Emmanuel (House Of Worship Album Version),0,0.0,207.41179,0.0,11,-11.416,0.0,88.618,4
The Motors,Love Round The Corner,0,0.0,161.64526,0.0,4,-6.433,0.2623089972119452,154.167,4
Ill Harmonics,Contagious,0,0.0,267.88526,0.0,1,-8.602,0.21204540548371908,95.954,4
Jimmy McCracklin,Give My Heart A Break aka You Don't Seem To Understand,0,0.0,180.87138,0.0,10,-9.517,0.0,147.633,4
Dropkick Murphys,Amazing Grace (Album Version),1999,0.0,158.64118,0.0,3,-5.232,0.3659799303062769,183.684,4
Leona Naess,Star Signs,2003,0.0,292.88444,0.0,4,-14.507,0.6858496563448943,129.887,4
Set Your Goals,summer jam,2009,0.0,185.86077,0.0,8,-3.242,0.7084075373965526,99.024,4
